nichd,gam_score,ade
late_adolescence,2.80949812905191e-06,21601129_35707573
middle_childhood,2.0928434874533e-06,21601129_35707573
term_neonatal,3.10251231664037e-07,21601129_35707573
toddler,1.25947406337649e-06,21601129_35707573
early_adolescence,8.42117772760003e-05,21600303_37320120
early_childhood,5.09916264389999e-05,21600303_37320120
infancy,1.63316820260462e-05,21600303_37320120
late_adolescence,0.000100792976035722,21600303_37320120
middle_childhood,6.76897794374334e-05,21600303_37320120
term_neonatal,-1.21987311901914e-06,21600303_37320120
toddler,3.3805671478724e-05,21600303_37320120
early_adolescence,0.730481552469392,21604718_37320134
early_childhood,0.422199616723763,21604718_37320134
infancy,0.115812833105409,21604718_37320134
late_adolescence,0.879779167943124,21604718_37320134
middle_childhood,0.576922030417379,21604718_37320134
term_neonatal,-0.0361593458925064,21604718_37320134
toddler,0.268434179374063,21604718_37320134
early_adolescence,4.26665315492327e-05,21600448_35607320
early_childhood,2.53137474162551e-05,21600448_35607320
infancy,7.55347646605563e-06,21600448_35607320
late_adolescence,5.1220776503787e-05,21600448_35607320
middle_childhood,3.40461643444956e-05,21600448_35607320
term_neonatal,-1.3565096158295e-06,21600448_35607320
toddler,1.64588965935504e-05,21600448_35607320
early_adolescence,-4.36888752485074e-06,21602295_36416600
early_childhood,-3.53734648604594e-06,21602295_36416600
infancy,-2.26893644746586e-06,21602295_36416600
late_adolescence,-4.69544959739839e-06,21602295_36416600
middle_childhood,-4.01075452497638e-06,21602295_36416600
term_neonatal,-1.56667726882135e-06,21602295_36416600
toddler,-2.94211447379875e-06,21602295_36416600
early_adolescence,-2.43611995249636e-05,21600493_35708070
early_childhood,-1.46959702289473e-05,21600493_35708070
infancy,-5.03958221096142e-06,21600493_35708070
late_adolescence,-2.92000716152215e-05,21600493_35708070
middle_childhood,-1.95296897590004e-05,21600493_35708070
term_neonatal,-2.18611407062212e-07,21600493_35708070
toddler,-9.86439836162532e-06,21600493_35708070
early_adolescence,1.78236944087596,21603911_35708292
early_childhood,1.14826691440305,21603911_35708292
infancy,0.443965755918505,21603911_35708292
late_adolescence,2.07564904402267,21603911_35708292
middle_childhood,1.47775741840809,21603911_35708292
term_neonatal,0.084129086413954,21603911_35708292
toddler,0.800607760449452,21603911_35708292
early_adolescence,3.57542629549551e-06,21603980_35909511
early_childhood,2.09307835882498e-06,21603980_35909511
infancy,5.00028507260352e-07,21603980_35909511
late_adolescence,4.27677565927357e-06,21603980_35909511
middle_childhood,2.85202142959337e-06,21603980_35909511
term_neonatal,-3.05877600866192e-07,21603980_35909511
toddler,1.30343739082945e-06,21603980_35909511
early_adolescence,2.69375638214526,21602517_37119784
early_childhood,1.78797733336204,21602517_37119784
infancy,0.741187543040879,21602517_37119784
late_adolescence,3.10045827281703,21602517_37119784
middle_childhood,2.26529832985731,21602517_37119784
term_neonatal,0.201457228750976,21602517_37119784
toddler,1.27398628286128,21602517_37119784
early_adolescence,0.683304261344935,21603081_36110392
early_childhood,1.93438150706573,21603081_36110392
infancy,3.12138782781128,21603081_36110392
late_adolescence,0.0894863327023183,21603081_36110392
middle_childhood,1.296111173152,21603081_36110392
term_neonatal,3.526267753805,21603081_36110392
toddler,2.56874160830366,21603081_36110392
early_adolescence,6.03823198288756e-06,21604418_36316139
early_childhood,4.14027491983585e-06,21604418_36316139
infancy,2.3131753892426e-06,21604418_36316139
late_adolescence,6.9828309307185e-06,21604418_36316139
middle_childhood,5.08248769433234e-06,21604418_36316139
term_neonatal,1.38407352094189e-06,21604418_36316139
toddler,3.22303548731404e-06,21604418_36316139
early_adolescence,0.000460052963566084,21604677_36718368
early_childhood,0.000311570116783698,21604677_36718368
infancy,0.000151203255558758,21604677_36718368
late_adolescence,0.000531656613341857,21604677_36718368
middle_childhood,0.000386557688755432,21604677_36718368
term_neonatal,6.64203782389973e-05,21604677_36718368
toddler,0.000233726212334357,21604677_36718368
early_adolescence,4.500938636823e-06,21600664_42889395
early_childhood,2.97759678843431e-06,21600664_42889395
infancy,1.19122387614255e-06,21600664_42889395
late_adolescence,5.17598192236524e-06,21600664_42889395
middle_childhood,3.7856214562046e-06,21600664_42889395
term_neonatal,2.68915188510637e-07,21600664_42889395
toddler,2.10146481717083e-06,21600664_42889395
early_adolescence,-0.219609680498681,21602737_35808981
early_childhood,-0.139563418724357,21602737_35808981
infancy,-0.0595644854300887,21602737_35808981
late_adolescence,-0.260056065362969,21602737_35808981
middle_childhood,-0.179562178687671,21602737_35808981
term_neonatal,-0.0194509331896411,21602737_35808981
toddler,-0.0995843067163918,21602737_35808981
early_adolescence,0.552331301881611,21604741_36516888
early_childhood,0.327355247372511,21604741_36516888
infancy,0.0970373208014415,21604741_36516888
late_adolescence,0.661188053235425,21604741_36516888
middle_childhood,0.441049948407345,21604741_36516888
term_neonatal,-0.0187936822811696,21604741_36516888
toddler,0.212633503704589,21604741_36516888
early_adolescence,0.0385721081980558,21603900_36211462
early_childhood,0.0236536352464754,21603900_36211462
infancy,0.00937252586482222,21603900_36211462
late_adolescence,0.0462607783484747,21603900_36211462
middle_childhood,0.031017952508402,21603900_36211462
term_neonatal,0.00225727190093638,21603900_36211462
toddler,0.0164638375812179,21603900_36211462
early_adolescence,4.64899647246151e-05,21602985_36919103
early_childhood,2.67435293612424e-05,21602985_36919103
infancy,7.20284620933311e-06,21602985_36919103
late_adolescence,5.6192779501834e-05,21602985_36919103
middle_childhood,3.66273445068232e-05,21602985_36919103
term_neonatal,-2.48190363670158e-06,21602985_36919103
toddler,1.6933749736686e-05,21602985_36919103
early_adolescence,1.32220244090567e-05,21600535_36718355
early_childhood,8.41213592316723e-06,21600535_36718355
infancy,2.96846051777371e-06,21600535_36718355
late_adolescence,1.54107648193225e-05,21600535_36718355
middle_childhood,1.09309259509117e-05,21600535_36718355
term_neonatal,1.82822620243809e-07,21600535_36718355
toddler,5.72940729656144e-06,21600535_36718355
early_adolescence,0.000798643787540356,21602741_36211383
early_childhood,0.00059448214501806,21602741_36211383
infancy,0.000317980003505805,21602741_36211383
late_adolescence,0.000890070110784673,21602741_36211383
middle_childhood,0.000703196141265538,21602741_36211383
term_neonatal,0.000166931846493404,21602741_36211383
toddler,0.0004635009073519,21602741_36211383
early_adolescence,-4.75256190457154e-05,21602653_36211311
early_childhood,-2.68253929059377e-05,21602653_36211311
infancy,-7.25112985822715e-06,21602653_36211311
late_adolescence,-5.79933715033907e-05,21602653_36211311
middle_childhood,-3.70842775228495e-05,21602653_36211311
term_neonatal,2.3217343630283e-06,21602653_36211311
toddler,-1.69172030816357e-05,21602653_36211311
early_adolescence,3.0975447567016,21601161_35708753
early_childhood,1.78488445655416,21601161_35708753
infancy,0.483279278479656,21601161_35708753
late_adolescence,3.72210635048464,21601161_35708753
middle_childhood,2.4446588632444,21601161_35708753
term_neonatal,-0.161053471085299,21601161_35708753
toddler,1.13092275716141,21601161_35708753
early_adolescence,2.35280734486472,21603929_35406387
early_childhood,1.3753168014712,21603929_35406387
infancy,0.40075195912535,21603929_35406387
late_adolescence,2.82689959700425,21603929_35406387
middle_childhood,1.86606180997928,21603929_35406387
term_neonatal,-0.0835102786747497,21603929_35406387
toddler,0.886625720580147,21603929_35406387
early_adolescence,0.567378430489935,21603613_35909452
early_childhood,0.328526426005534,21603613_35909452
infancy,0.101955090465629,21603613_35909452
late_adolescence,0.692448922230979,21603613_35909452
middle_childhood,0.445571093595272,21603613_35909452
term_neonatal,-0.0107359371668334,21603613_35909452
toddler,0.214842848397143,21603613_35909452
early_adolescence,-2.91348216323443e-05,21604272_35708207
early_childhood,-1.62462510861282e-05,21604272_35708207
infancy,-1.9775755957248e-06,21604272_35708207
late_adolescence,-3.49736090476847e-05,21604272_35708207
middle_childhood,-2.29233841283419e-05,21604272_35708207
term_neonatal,5.37188779468705e-06,21604272_35708207
toddler,-9.20877464615691e-06,21604272_35708207
early_adolescence,-0.000474447543490713,21604516_36211464
early_childhood,-0.000230125094492184,21604516_36211464
infancy,-2.25238777481271e-05,21604516_36211464
late_adolescence,-0.000602644045128411,21604516_36211464
middle_childhood,-0.000348496550062635,21604516_36211464
term_neonatal,7.24100991832648e-05,21604516_36211464
toddler,-0.000121504889426917,21604516_36211464
early_adolescence,0.000114802034633132,21603082_37320120
early_childhood,6.08532968109415e-05,21603082_37320120
infancy,1.02161781493342e-05,21603082_37320120
late_adolescence,0.000142521487978646,21603082_37320120
middle_childhood,8.74066844309003e-05,21603082_37320120
term_neonatal,-1.44622468374206e-05,21603082_37320120
toddler,3.52097847128364e-05,21603082_37320120
early_adolescence,-7.87147935723415e-07,21604348_35707869
early_childhood,-2.64203194528376e-07,21604348_35707869
infancy,6.63763768106139e-08,21604348_35707869
late_adolescence,-1.09823656196417e-06,21604348_35707869
middle_childhood,-5.00839135516727e-07,21604348_35707869
term_neonatal,2.03629960614371e-07,21604348_35707869
toddler,-8.25604628765612e-08,21604348_35707869
early_adolescence,0.855646253744315,21602690_35708757
early_childhood,1.03282386135422,21602690_35708757
infancy,1.28798639166388,21602690_35708757
late_adolescence,0.811920660177565,21602690_35708757
middle_childhood,0.934646254493322,21602690_35708757
term_neonatal,1.46341504188775,21602690_35708757
toddler,1.14426995828241,21602690_35708757
early_adolescence,-3.81891763128748e-05,21602338_36718422
early_childhood,-2.21927563109967e-05,21602338_36718422
infancy,-6.04702465577517e-06,21602338_36718422
late_adolescence,-4.61817261778152e-05,21602338_36718422
middle_childhood,-3.02143660285673e-05,21602338_36718422
term_neonatal,1.98744445514808e-06,21602338_36718422
toddler,-1.4121921891409e-05,21602338_36718422
early_adolescence,-1.35223879774061e-05,21602800_35104103
early_childhood,-3.47959937823643e-06,21602800_35104103
infancy,5.02737424959949e-06,21602800_35104103
late_adolescence,-1.88393498123348e-05,21602800_35104103
middle_childhood,-8.34355900035076e-06,21602800_35104103
term_neonatal,8.86134079660079e-06,21602800_35104103
toddler,9.66389088022251e-07,21602800_35104103
early_adolescence,-0.129858363253661,21600493_36718265
early_childhood,-0.0799916955138914,21600493_36718265
infancy,-0.0299675591588908,21600493_36718265
late_adolescence,-0.154946306052894,21600493_36718265
middle_childhood,-0.104930674243629,21600493_36718265
term_neonatal,-0.00507807659672659,21600493_36718265
toddler,-0.054969573155946,21600493_36718265
early_adolescence,0.559513069116755,21603074_36110933
early_childhood,0.314204329632201,21603074_36110933
infancy,0.0741869481002558,21603074_36110933
late_adolescence,0.684097113368532,21603074_36110933
middle_childhood,0.436453079035071,21603074_36110933
term_neonatal,-0.0442043546743937,21603074_36110933
toddler,0.193438913695446,21603074_36110933
early_adolescence,1.76568727486746,21600816_35809395
early_childhood,2.29678756194214,21600816_35809395
infancy,1.78760971826441,21600816_35809395
late_adolescence,1.26357929781769,21600816_35809395
middle_childhood,2.17348573579218,21600816_35809395
term_neonatal,1.39076974074396,21600816_35809395
toddler,2.12559647679633,21600816_35809395
early_adolescence,1.42713071101926e-06,21604566_35305953
early_childhood,7.16957026816342e-07,21604566_35305953
infancy,4.21025714798116e-08,21604566_35305953
late_adolescence,1.77064634066615e-06,21604566_35305953
middle_childhood,1.07016219908731e-06,21604566_35305953
term_neonatal,-2.862729176559e-07,21604566_35305953
toddler,3.74976881107528e-07,21604566_35305953
early_adolescence,-1.18680106707971e-05,21602754_36111015
early_childhood,-6.989013405728e-06,21602754_36111015
infancy,-2.33142251782062e-06,21602754_36111015
late_adolescence,-1.43927802413243e-05,21602754_36111015
middle_childhood,-9.38973903320327e-06,21602754_36111015
term_neonatal,-2.93202906645685e-08,21602754_36111015
toddler,-4.64481602946492e-06,21602754_36111015
early_adolescence,2.19855174840083e-05,21601518_36918990
early_childhood,1.39343295524362e-05,21601518_36918990
infancy,4.86962099125107e-06,21601518_36918990
late_adolescence,2.56769877918644e-05,21601518_36918990
middle_childhood,1.81073594509635e-05,21601518_36918990
term_neonatal,1.75646806658132e-07,21601518_36918990
toddler,9.49554695753191e-06,21601518_36918990
early_adolescence,-3.32768491869415e-06,21604741_35909449
early_childhood,-1.851274210195e-06,21604741_35909449
infancy,-5.54265068794524e-07,21604741_35909449
late_adolescence,-4.04336781017206e-06,21604741_35909449
middle_childhood,-2.57838018687187e-06,21604741_35909449
term_neonatal,6.28425373278894e-08,21604741_35909449
toddler,-1.18391258629791e-06,21604741_35909449
early_adolescence,0.592888623006431,21601428_35808914
early_childhood,0.419559732384703,21601428_35808914
infancy,0.236859757832784,21601428_35808914
late_adolescence,0.673572143019016,21601428_35808914
middle_childhood,0.508668710269444,21601428_35808914
term_neonatal,0.14845446046213,21601428_35808914
toddler,0.327792591937373,21601428_35808914
early_adolescence,0.982768988378287,21601436_35809131
early_childhood,0.696136857751124,21601436_35809131
infancy,0.344423796369665,21601436_35809131
late_adolescence,1.10475280899227,21601436_35809131
middle_childhood,0.849144858910725,21601436_35809131
term_neonatal,0.156645115238648,21601436_35809131
toddler,0.526674359556399,21601436_35809131
early_adolescence,1.11925010490137,21602653_36315620
early_childhood,0.700369704164627,21602653_36315620
infancy,0.245490481002752,21602653_36315620
late_adolescence,1.3160959508537,21602653_36315620
middle_childhood,0.91629686406681,21602653_36315620
term_neonatal,0.0147166790847951,21602653_36315620
toddler,0.475106483417344,21602653_36315620
early_adolescence,2.74570267776982e-05,21604417_35708242
early_childhood,1.39185310467337e-05,21604417_35708242
infancy,1.55396669622311e-06,21604417_35708242
late_adolescence,3.4566349015903e-05,21604417_35708242
middle_childhood,2.05228077959696e-05,21604417_35708242
term_neonatal,-4.42708476377121e-06,21604417_35708242
